,Date,GoldPrice,GoldVolume,SilverPrice,SilverVolume
972,2018-04-30,16.312000274658,1573.0,16.312000274658,1573.0
973,2018-05-01,16.038999557495,1407.0,16.038999557495,1407.0
974,2018-05-02,16.826000213623,4.0,16.826000213623,4.0
975,2018-05-03,16.361999511719,642.0,16.361999511719,642.0
976,2018-05-04,16.97500038147,3.0,16.97500038147,3.0
977,2018-05-06,16.534999847412,0.0,16.534999847412,0.0
978,2018-05-07,16.95299911499,1.0,16.95299911499,1.0
979,2018-05-08,16.938999176025,2.0,16.938999176025,2.0
980,2018-05-09,16.458000183105,152.0,16.458000183105,152.0
981,2018-05-10,16.680000305176,36.0,16.680000305176,36.0
982,2018-05-11,16.676000595093,76.0,16.676000595093,76.0
983,2018-05-13,16.72500038147,0.0,16.72500038147,0.0
984,2018-05-14,16.569999694824,67.0,16.569999694824,67.0
985,2018-05-15,16.724000930785998,1.0,16.724000930785998,1.0
986,2018-05-16,16.29700088501,48.0,16.29700088501,48.0
987,2018-05-17,16.934999465942,5.0,16.934999465942,5.0
988,2018-05-18,16.386999130249,33.0,16.386999130249,33.0
989,2018-05-20,16.454999923706,0.0,16.454999923706,0.0
990,2018-05-21,16.451999664307,15.0,16.451999664307,15.0
991,2018-05-22,16.507999420165998,72.0,16.507999420165998,72.0
992,2018-05-23,16.337999343872003,31.0,16.337999343872003,31.0
993,2018-05-24,16.621000289917,836.0,16.621000289917,836.0
994,2018-05-25,16.481000900269,64.0,16.481000900269,64.0
995,2018-05-27,16.510000228882,0.0,16.510000228882,0.0
996,2018-05-28,16.495000839233,0.0,16.495000839233,0.0
997,2018-05-29,16.305000305176,131.0,16.305000305176,131.0
998,2018-05-30,16.479000091552997,398.0,16.479000091552997,398.0
999,2018-05-31,16.402000427246,65.0,16.402000427246,65.0
1000,2018-06-01,16.891000747681,144.0,16.891000747681,144.0
1001,2018-06-03,16.409999847412,0.0,16.409999847412,0.0
1002,2018-06-04,16.378999710083,40.0,16.378999710083,40.0
1003,2018-06-05,16.490999221802,18.0,16.490999221802,18.0
1004,2018-06-06,16.642000198364002,94.0,16.642000198364002,94.0
1005,2018-06-07,17.238000869751,6.0,17.238000869751,6.0
1006,2018-06-08,16.694000244140998,16.0,16.694000244140998,16.0
1007,2018-06-10,16.784999847412,0.0,16.784999847412,0.0
1008,2018-06-11,16.905000686645998,18.0,16.905000686645998,18.0
1009,2018-06-12,16.849000930785998,0.0,16.849000930785998,0.0
1010,2018-06-13,17.416000366210998,5.0,17.416000366210998,5.0
1011,2018-06-14,17.225999832153,101.0,17.225999832153,101.0
1012,2018-06-15,16.451999664307,23.0,16.451999664307,23.0
1013,2018-06-17,16.584999084473,0.0,16.584999084473,0.0
1014,2018-06-18,16.844999313354002,3.0,16.844999313354002,3.0
1015,2018-06-19,16.724000930785998,4.0,16.724000930785998,4.0
1016,2018-06-20,16.288999557495,0.0,16.288999557495,0.0
1017,2018-06-21,16.305999755859002,0.0,16.305999755859002,0.0
1018,2018-06-22,16.867000579834002,13.0,16.867000579834002,13.0
1019,2018-06-24,16.47500038147,0.0,16.47500038147,0.0
1020,2018-06-25,16.732999801635998,13.0,16.732999801635998,13.0
1021,2018-06-26,16.652000427246,5.0,16.652000427246,5.0
1022,2018-06-27,16.556999206543,24.0,16.556999206543,24.0
1023,2018-06-28,16.361000061035,3.0,16.361000061035,3.0
1024,2018-06-29,16.104000091552997,2765.0,16.104000091552997,2765.0
1025,2018-07-01,16.159999847412,0.0,16.159999847412,0.0
1026,2018-07-02,16.143999099731,69.0,16.143999099731,69.0
1027,2018-07-03,16.351999282837,61.0,16.351999282837,61.0
1028,2018-07-04,16.129999160767,0.0,16.129999160767,0.0
1029,2018-07-05,16.007999420165998,207.0,16.007999420165998,207.0
1030,2018-07-06,16.384000778198,72.0,16.384000778198,72.0
1031,2018-07-08,16.10000038147,0.0,16.10000038147,0.0
1032,2018-07-09,16.461000442505,402.0,16.461000442505,402.0
1033,2018-07-10,16.412000656127997,306.0,16.412000656127997,306.0
1034,2018-07-11,16.138000488281,358.0,16.138000488281,358.0
1035,2018-07-12,16.304000854492,399.0,16.304000854492,399.0
1036,2018-07-13,16.139999389648,257.0,16.139999389648,257.0
1037,2018-07-15,15.835000038147,0.0,15.835000038147,0.0
1038,2018-07-16,16.135000228882,75.0,16.135000228882,75.0
1039,2018-07-17,15.930999755859,222.0,15.930999755859,222.0
1040,2018-07-18,15.880999565125,44.0,15.880999565125,44.0
1041,2018-07-19,15.703000068664998,75.0,15.703000068664998,75.0
1042,2018-07-20,15.843999862671001,6.0,15.843999862671001,6.0
1043,2018-07-22,15.545000076294,0.0,15.545000076294,0.0
1044,2018-07-23,15.717000007629002,48.0,15.717000007629002,48.0
1045,2018-07-24,15.805000305176,26.0,15.805000305176,26.0
1046,2018-07-25,15.876000404358,91.0,15.876000404358,91.0
1047,2018-07-26,15.779000282288001,62.0,15.779000282288001,62.0
1048,2018-07-27,15.77499961853,19.0,15.77499961853,19.0
1049,2018-07-29,15.510000228882001,0.0,15.510000228882001,0.0
1050,2018-07-30,15.819000244141,11.0,15.819000244141,11.0
1051,2018-07-31,15.84700012207,47.0,15.84700012207,47.0
1052,2018-08-01,15.743000030518001,45.0,15.743000030518001,45.0
1053,2018-08-02,15.663999557495,207.0,15.663999557495,207.0
1054,2018-08-03,15.741999626160002,113.0,15.741999626160002,113.0
1055,2018-08-05,15.454999923706,0.0,15.454999923706,0.0
1056,2018-08-06,15.623999595642,54.0,15.623999595642,54.0
1057,2018-08-07,15.654999732971001,130.0,15.654999732971001,130.0
1058,2018-08-08,15.717000007629002,148.0,15.717000007629002,148.0
1059,2018-08-09,15.753000259398998,187.0,15.753000259398998,187.0
1060,2018-08-10,15.585000038147,154.0,15.585000038147,154.0
1061,2018-08-12,15.324999809265,0.0,15.324999809265,0.0
1062,2018-08-13,15.267999649047999,189.0,15.267999649047999,189.0
1063,2018-08-14,15.340000152588,68.0,15.340000152588,68.0
1064,2018-08-15,14.730999946594,63.0,14.730999946594,63.0
1065,2018-08-16,14.987999916077001,15.0,14.987999916077001,15.0
1066,2018-08-17,14.90299987793,108.0,14.90299987793,108.0
1067,2018-08-19,14.765000343322999,0.0,14.765000343322999,0.0
1068,2018-08-20,14.937000274658,185.0,14.937000274658,185.0
1069,2018-08-21,15.034999847412,53.0,15.034999847412,53.0
1070,2018-08-22,15.029000282288001,140.0,15.029000282288001,140.0
1071,2018-08-23,14.817999839783,52.0,14.817999839783,52.0
1072,2018-08-24,15.079000473022,449.0,15.079000473022,449.0
1073,2018-08-26,14.829999923706,0.0,14.829999923706,0.0
1074,2018-08-27,15.152000427246001,133.0,15.152000427246001,133.0
1075,2018-08-28,15.086000442505,324.0,15.086000442505,324.0
1076,2018-08-29,14.996000289917,84.0,14.996000289917,84.0
1077,2018-08-30,14.779999732971001,51.0,14.779999732971001,51.0
1078,2018-08-31,14.741999626160002,186.0,14.741999626160002,186.0
1079,2018-09-02,14.560000419617,0.0,14.560000419617,0.0
1080,2018-09-03,14.520000457764,0.0,14.520000457764,0.0
1081,2018-09-04,14.357000350952001,426.0,14.357000350952001,426.0
1082,2018-09-05,14.394000053406,381.0,14.394000053406,381.0
1083,2018-09-06,14.350999832153,563.0,14.350999832153,563.0
1084,2018-09-07,14.345000267028999,797.0,14.345000267028999,797.0
1085,2018-09-09,14.194999694824,0.0,14.194999694824,0.0
1086,2018-09-10,14.359999656677001,813.0,14.359999656677001,813.0
1087,2018-09-11,14.335000038147,379.0,14.335000038147,379.0
1088,2018-09-12,14.477999687195,1360.0,14.477999687195,1360.0
1089,2018-09-13,14.430999755859,436.0,14.430999755859,436.0
1090,2018-09-14,14.326999664307001,487.0,14.326999664307001,487.0
1091,2018-09-16,14.079999923706,0.0,14.079999923706,0.0
1092,2018-09-17,14.41100025177,248.0,14.41100025177,248.0
1093,2018-09-18,14.371000289917,479.0,14.371000289917,479.0
1094,2018-09-19,14.458999633789,105.0,14.458999633789,105.0
1095,2018-09-20,14.484000205994,231.0,14.484000205994,231.0
1096,2018-09-21,14.538000106812,325.0,14.538000106812,325.0
1097,2018-09-23,14.300000190735,0.0,14.300000190735,0.0
1098,2018-09-24,14.519000053406,112.0,14.519000053406,112.0
1099,2018-09-25,14.677000045776,505.0,14.677000045776,505.0
1100,2018-09-26,14.585000038147,133.0,14.585000038147,133.0
1101,2018-09-27,14.47200012207,203.0,14.47200012207,203.0
1102,2018-09-28,14.897999763489,382.0,14.897999763489,382.0
1103,2018-09-30,14.685000419617,0.0,14.685000419617,0.0
1104,2018-10-01,14.694000244141,689.0,14.694000244141,689.0
1105,2018-10-02,14.880999565125,346.0,14.880999565125,346.0
1106,2018-10-03,14.859999656677001,463.0,14.859999656677001,463.0
1107,2018-10-04,14.784000396728999,1245.0,14.784000396728999,1245.0
1108,2018-10-05,14.852000236511,1173.0,14.852000236511,1173.0
1109,2018-10-07,14.680000305176,0.0,14.680000305176,0.0
1110,2018-10-08,14.529000282288001,270.0,14.529000282288001,270.0
1111,2018-10-09,14.600999832153,210.0,14.600999832153,210.0
1112,2018-10-10,14.52799987793,210.0,14.52799987793,210.0
1113,2018-10-11,14.810000419617,634.0,14.810000419617,634.0
1114,2018-10-12,14.835000038147,168.0,14.835000038147,168.0
1115,2018-10-14,14.659999847412,0.0,14.659999847412,0.0
1116,2018-10-15,14.928000450134,389.0,14.928000450134,389.0
1117,2018-10-16,14.899000167847,507.0,14.899000167847,507.0
1118,2018-10-17,14.862000465392999,225.0,14.862000465392999,225.0
1119,2018-10-18,14.800000190735,496.0,14.800000190735,496.0
1120,2018-10-19,14.845000267028999,353.0,14.845000267028999,353.0
1121,2018-10-21,14.664999961853,0.0,14.664999961853,0.0
1122,2018-10-22,14.782999992370998,89.0,14.782999992370998,89.0
1123,2018-10-23,14.996000289917,398.0,14.996000289917,398.0
1124,2018-10-24,14.876000404358,299.0,14.876000404358,299.0
1125,2018-10-25,14.831000328064,419.0,14.831000328064,419.0
1126,2018-10-26,14.901000022888,208.0,14.901000022888,208.0
1127,2018-10-28,14.710000038147,0.0,14.710000038147,0.0
1128,2018-10-29,14.644000053406,326.0,14.644000053406,326.0
1129,2018-10-30,14.663000106812,256.0,14.663000106812,256.0
1130,2018-10-31,14.484000205994,660.0,14.484000205994,660.0
1131,2018-11-01,14.980999946594,594.0,14.980999946594,594.0
1132,2018-11-02,14.96399974823,939.0,14.96399974823,939.0
1133,2018-11-04,14.765000343322999,0.0,14.765000343322999,0.0
1134,2018-11-05,14.857999801636,625.0,14.857999801636,625.0
1135,2018-11-06,14.710000038147,634.0,14.710000038147,634.0
1136,2018-11-07,14.781999588013,2434.0,14.781999588013,2434.0
1137,2018-11-08,14.637999534607001,2606.0,14.637999534607001,2606.0
1138,2018-11-09,14.354000091552999,2959.0,14.354000091552999,2959.0
1139,2018-11-11,14.159999847412,0.0,14.159999847412,0.0
1140,2018-11-12,14.229000091552999,2323.0,14.229000091552999,2323.0
1141,2018-11-13,14.192999839783,1530.0,14.192999839783,1530.0
1142,2018-11-14,14.298000335692999,1550.0,14.298000335692999,1550.0
1143,2018-11-15,14.479000091552999,1031.0,14.479000091552999,1031.0
1144,2018-11-16,14.602000236511,455.0,14.602000236511,455.0
1145,2018-11-18,14.390000343322999,0.0,14.390000343322999,0.0
1146,2018-11-19,14.619000434875,360.0,14.619000434875,360.0
1147,2018-11-20,14.479999542236,510.0,14.479999542236,510.0
1148,2018-11-21,14.718999862671001,589.0,14.718999862671001,589.0
1149,2018-11-22,14.470000267028999,0.0,14.470000267028999,0.0
1150,2018-11-23,14.461999893188,943.0,14.461999893188,943.0
1151,2018-11-25,14.39999961853,0.0,14.39999961853,0.0
1152,2018-11-26,14.437999725342,3122.0,14.437999725342,3122.0
1153,2018-11-27,14.312999725342,1038.0,14.312999725342,1038.0
1154,2018-11-28,14.545999526978,1839.0,14.545999526978,1839.0
1155,2018-11-29,14.491999626160002,1334.0,14.491999626160002,1334.0
1156,2018-11-30,14.307000160217,2202.0,14.307000160217,2202.0
1157,2018-12-02,14.310000419617,0.0,14.310000419617,0.0
1158,2018-12-03,14.590999603271001,1836.0,14.590999603271001,1836.0
1159,2018-12-04,14.732000350952001,980.0,14.732000350952001,980.0
1160,2018-12-05,14.673000335692999,584.0,14.673000335692999,584.0
1161,2018-12-06,14.59700012207,1044.0,14.59700012207,1044.0
1162,2018-12-07,14.781999588013,2127.0,14.781999588013,2127.0
1163,2018-12-09,14.696999549866,0.0,14.696999549866,0.0
1164,2018-12-10,14.690999984741001,2136.0,14.690999984741001,2136.0
1165,2018-12-11,14.713000297546001,2472.0,14.713000297546001,2472.0
1166,2018-12-12,14.935000419617,2430.0,14.935000419617,2430.0
1167,2018-12-13,14.937999725342,1871.0,14.937999725342,1871.0
1168,2018-12-14,14.72200012207,1281.0,14.72200012207,1281.0
1169,2018-12-16,14.637000083922999,0.0,14.637000083922999,0.0
1170,2018-12-17,14.843999862671001,871.0,14.843999862671001,871.0
1171,2018-12-18,14.786999702453999,1109.0,14.786999702453999,1109.0
1172,2018-12-19,14.904000282288001,1578.0,14.904000282288001,1578.0
1173,2018-12-20,14.956000328064,1242.0,14.956000328064,1242.0
1174,2018-12-21,14.788000106812,960.0,14.788000106812,960.0
1175,2018-12-23,14.722999572753999,0.0,14.722999572753999,0.0
1176,2018-12-24,14.904999732971001,744.0,14.904999732971001,744.0
1177,2018-12-25,14.812000274658,0.0,14.812000274658,0.0
1178,2018-12-26,15.211999893188,1583.0,15.211999893188,1583.0
1179,2018-12-27,15.397999763489,2073.0,15.397999763489,2073.0
1180,2018-12-28,15.520999908447001,1863.0,15.520999908447001,1863.0
1181,2018-12-30,15.437999725342,0.0,15.437999725342,0.0
1182,2018-12-31,15.626000404358,2526.0,15.626000404358,2526.0
1183,2019-01-01,15.522999763489,0.0,15.522999763489,0.0
1184,2019-01-02,15.734999656677001,1531.0,15.734999656677001,1531.0
1185,2019-01-03,15.885000228882001,2900.0,15.885000228882001,2900.0
1186,2019-01-04,15.876000404358,2643.0,15.876000404358,2643.0
1187,2019-01-06,15.755000114441,0.0,15.755000114441,0.0
1188,2019-01-07,15.845999717711999,864.0,15.845999717711999,864.0
1189,2019-01-08,15.805999755859,3976.0,15.805999755859,3976.0
1190,2019-01-09,15.831000328064,5140.0,15.831000328064,5140.0
1191,2019-01-10,15.739000320435,2860.0,15.739000320435,2860.0
1192,2019-01-11,15.751000404358,3388.0,15.751000404358,3388.0
1193,2019-01-13,15.637000083922999,0.0,15.637000083922999,0.0
1194,2019-01-14,15.781000137328999,2862.0,15.781000137328999,2862.0
1195,2019-01-15,15.711000442505,2338.0,15.711000442505,2338.0
1196,2019-01-16,15.729000091552999,1344.0,15.729000091552999,1344.0
1197,2019-01-17,15.628000259398998,965.0,15.628000259398998,965.0
1198,2019-01-18,15.489000320435,1750.0,15.489000320435,1750.0
1199,2019-01-20,15.362999916077001,0.0,15.362999916077001,0.0
1200,2019-01-21,15.282999992370998,0.0,15.282999992370998,0.0
1201,2019-01-22,15.414999961853,3347.0,15.414999961853,3347.0
1202,2019-01-23,15.470999717711999,1707.0,15.470999717711999,1707.0
1203,2019-01-24,15.392000198364,1653.0,15.392000198364,1653.0
1204,2019-01-25,15.791000366211,4006.0,15.791000366211,4006.0
1205,2019-01-27,15.732000350952001,0.0,15.732000350952001,0.0
1206,2019-01-28,15.857999801636,2998.0,15.857999801636,2998.0
1207,2019-01-29,15.932999610901,3340.0,15.932999610901,3340.0
1208,2019-01-30,16.020999908447003,5422.0,16.020999908447003,5422.0
1209,2019-01-31,16.166000366210998,4850.0,16.166000366210998,4850.0
1210,2019-02-01,16.025999069214002,7503.0,16.025999069214002,7503.0
1211,2019-02-03,15.911999702453999,0.0,15.911999702453999,0.0
1212,2019-02-04,15.984000205994,9805.0,15.984000205994,9805.0
1213,2019-02-05,15.935000419617,5347.0,15.935000419617,5347.0
1214,2019-02-06,15.800000190735,9383.0,15.800000190735,9383.0
1215,2019-02-07,15.8109998703,12708.0,15.8109998703,12708.0
1216,2019-02-08,15.906999588013,10225.0,15.906999588013,10225.0
1217,2019-02-10,15.817999839783,0.0,15.817999839783,0.0
1218,2019-02-11,15.788000106812,12549.0,15.788000106812,12549.0
1219,2019-02-12,15.788000106812,15880.0,15.788000106812,15880.0
1220,2019-02-13,15.748000144958,15264.0,15.748000144958,15264.0
1221,2019-02-14,15.621999740601002,10465.0,15.621999740601002,10465.0
1222,2019-02-15,15.840000152588,19618.0,15.840000152588,19618.0
1223,2019-02-17,15.748000144958,0.0,15.748000144958,0.0
1224,2019-02-18,15.786999702453999,0.0,15.786999702453999,0.0
1225,2019-02-19,16.066999435425,35709.0,16.066999435425,35709.0
1226,2019-02-20,16.281000137329,41690.0,16.281000137329,41690.0
1227,2019-02-21,15.906000137328999,42161.0,15.906000137328999,42161.0
1228,2019-02-22,16.011999130249,31844.0,16.011999130249,31844.0
1229,2019-02-24,15.883000373839998,0.0,15.883000373839998,0.0
1230,2019-02-25,15.928000450134,34574.0,15.928000450134,34574.0
1231,2019-02-26,15.925999641417999,38499.0,15.925999641417999,38499.0
1232,2019-02-27,15.765999794006,69162.0,15.765999794006,69162.0
1233,2019-02-28,15.633999824524,65412.0,15.633999824524,65412.0
1234,2019-03-01,15.255999565125,102859.0,15.255999565125,102859.0
1235,2019-03-03,15.159999847412,0.0,15.159999847412,0.0
1236,2019-03-04,15.104999542236,90698.0,15.104999542236,90698.0
1237,2019-03-05,15.104999542236,67836.0,15.104999542236,67836.0
1238,2019-03-06,15.085000038147,56765.0,15.085000038147,56765.0
1239,2019-03-07,15.039999961853,61270.0,15.039999961853,61270.0
1240,2019-03-08,15.348999977112,73174.0,15.348999977112,73174.0
1241,2019-03-10,15.338000297546001,0.0,15.338000297546001,0.0
1242,2019-03-11,15.274000167847,47785.0,15.274000167847,47785.0
1243,2019-03-12,15.413000106812,53984.0,15.413000106812,53984.0
1244,2019-03-13,15.456000328064,46358.0,15.456000328064,46358.0
1245,2019-03-14,15.170999526978,69841.0,15.170999526978,69841.0
1246,2019-03-15,15.324000358582001,58860.0,15.324000358582001,58860.0
1247,2019-03-17,15.267999649047999,0.0,15.267999649047999,0.0
1248,2019-03-18,15.321999549866,44445.0,15.321999549866,44445.0
1249,2019-03-19,15.371999740601002,39610.0,15.371999740601002,39610.0
1250,2019-03-20,15.317999839783,65902.0,15.317999839783,65902.0
1251,2019-03-21,15.437000274658,72414.0,15.437000274658,72414.0
1252,2019-03-22,15.406999588013,53659.0,15.406999588013,53659.0
1253,2019-03-24,15.407999992370998,0.0,15.407999992370998,0.0
1254,2019-03-25,15.567000389099,50184.0,15.567000389099,50184.0
1255,2019-03-26,15.428999900817999,53095.0,15.428999900817999,53095.0
1256,2019-03-27,15.298000335692999,58950.0,15.298000335692999,58950.0
1257,2019-03-28,14.972999572753999,86591.0,14.972999572753999,86591.0
1258,2019-03-29,15.109999656677001,72204.0,15.109999656677001,72204.0
1259,2019-03-31,15.112999916077001,0.0,15.112999916077001,0.0
1260,2019-04-01,15.098999977112,66021.0,15.098999977112,66021.0
1261,2019-04-02,15.0609998703,69931.0,15.0609998703,69931.0
1262,2019-04-03,15.102000236511,59923.0,15.102000236511,59923.0
1263,2019-04-04,15.083999633789,74190.0,15.083999633789,74190.0
1264,2019-04-05,15.086000442505,66860.0,15.086000442505,66860.0
1265,2019-04-07,15.088000297546001,0.0,15.088000297546001,0.0
1266,2019-04-08,15.215999603271001,55228.0,15.215999603271001,55228.0
1267,2019-04-09,15.211000442505,61098.0,15.211000442505,61098.0
1268,2019-04-10,15.244000434875,63273.0,15.244000434875,63273.0
1269,2019-04-11,14.866999626160002,106243.0,14.866999626160002,106243.0
1270,2019-04-12,14.963000297546001,70740.0,14.963000297546001,70740.0
1271,2019-04-14,14.918000221252,0.0,14.918000221252,0.0
1272,2019-04-15,14.97500038147,76158.0,14.97500038147,76158.0
1273,2019-04-16,14.914999961853,71050.0,14.914999961853,71050.0
1274,2019-04-17,14.9390001297,78510.0,14.9390001297,78510.0
1275,2019-04-18,14.954999923706,0.0,14.954999923706,0.0
1276,2019-04-19,14.965000152588,0.0,14.965000152588,0.0
